[2026-07-20T10:15:51.231Z] GET file:///private/tmp/claude-501/-Users-ruru/cb7e9270-0273-43a2-94eb-dae0bf1dfe45/scratchpad/embedtest.html → 200 (5ms, 541B)
[2026-07-20T10:15:51.973Z] POST https://maps.googleapis.com/$rpc/google.internal.maps.mapsjs.v1.MapsJsInternalService/GetViewportInfo → 200 (170ms, 13245B)
[2026-07-20T10:15:52.151Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i15!2i5617!3i13084!4i256!2m3!1e0!2sm!3i786552872!2m3!1e2!2sspotlit!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e0!5m1!1e3!23i47083502!27m15!299174093m14!14m13!1m9!1m2!1y9278197545720838723!2y17874562132958747265!2s%2Fg%2F11m5jsybqy!4m2!1x340560200!2x3112066896!8b1!15sgcid%3Asubpremise!2b0!6b0!8b0&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=42333 → 200 (203ms, 12446B)
[2026-07-20T10:15:52.151Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i15!2i5616!3i13084!4i256!2m3!1e0!2sm!3i786552872!2m3!1e2!2sspotlit!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e0!5m1!1e3!23i47083502!27m15!299174093m14!14m13!1m9!1m2!1y9278197545720838723!2y17874562132958747265!2s%2Fg%2F11m5jsybqy!4m2!1x340560200!2x3112066896!8b1!15sgcid%3Asubpremise!2b0!6b0!8b0&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=125344 → 200 (184ms, 9856B)
[2026-07-20T10:15:52.151Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i15!2i5616!3i13083!4i256!2m3!1e0!2sm!3i786552872!2m3!1e2!2sspotlit!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e0!5m1!1e3!23i47083502!27m15!299174093m14!14m13!1m9!1m2!1y9278197545720838723!2y17874562132958747265!2s%2Fg%2F11m5jsybqy!4m2!1x340560200!2x3112066896!8b1!15sgcid%3Asubpremise!2b0!6b0!8b0&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=57193 → 200 (201ms, 9638B)
[2026-07-20T10:15:52.151Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i15!2i5617!3i13083!4i256!2m3!1e0!2sm!3i786552872!2m3!1e2!2sspotlit!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e0!5m1!1e3!23i47083502!27m15!299174093m14!14m13!1m9!1m2!1y9278197545720838723!2y17874562132958747265!2s%2Fg%2F11m5jsybqy!4m2!1x340560200!2x3112066896!8b1!15sgcid%3Asubpremise!2b0!6b0!8b0&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=105253 → 200 (200ms, 13582B)
[2026-07-20T10:15:52.152Z] GET https://www.google.com/maps/vt?pb=!1m4!1m3!1i15!2i5616!3i13083!1m4!1m3!1i15!2i5617!3i13083!1m4!1m3!1i15!2i5616!3i13084!1m4!1m3!1i15!2i5617!3i13084!2m3!1e0!2sm!3i786552872!2m3!1e2!2sspotlit!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e3!12m2!5b1!6b1!27m15!299174093m14!14m13!1m9!1m2!1y9278197545720838723!2y17874562132958747265!2s%2Fg%2F11m5jsybqy!4m2!1x340560200!2x3112066896!8b1!15sgcid%3Asubpremise!2b0!6b0!8b0&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=50398 → 200 (189ms, 5200B)
[2026-07-20T10:15:52.185Z] GET https://maps.gstatic.com/maps-api-v3/embed/js/65/6a/init_embed.js → 200 (?ms, 251063B)
[2026-07-20T10:15:52.185Z] GET https://maps.googleapis.com/maps/api/js?key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&paint_origin=&libraries=geometry,search&v=weekly&loading=async&language=en_US&experimentation=allowed&callback=onApiLoad → 200 (?ms, 13450B)
[2026-07-20T10:15:52.189Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/search.js → 200 (?ms, 2621B)
[2026-07-20T10:15:52.189Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/geometry.js → 200 (?ms, 6968B)
[2026-07-20T10:15:52.189Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/main.js → 200 (?ms, 298704B)
[2026-07-20T10:15:52.206Z] GET https://maps.googleapis.com/maps/api/mapsjs/gen_204?csp_test=true → 200 (40ms, 3B)
[2026-07-20T10:15:52.213Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/common.js → 200 (?ms, 127917B)
[2026-07-20T10:15:52.213Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/util.js → 200 (1ms, 317044B)
[2026-07-20T10:15:52.214Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/map.js → 200 (?ms, 81192B)
[2026-07-20T10:15:52.214Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/controls.js → 200 (?ms, 102268B)
[2026-07-20T10:15:52.215Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/places_impl.js → 200 (?ms, 11715B)
[2026-07-20T10:15:52.215Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/places.js → 200 (?ms, 445454B)
[2026-07-20T10:15:52.226Z] GET https://maps.googleapis.com/maps/api/js/StaticMapService.GetMapImage?1m2&1i179636&2i418600&2e1&3u12&4m2&1u360&2u200&5m6&1e0&5sen-US&6sus&10b1&12b1&14i47083502&8e1&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=74264 → 200 (84ms, 25207B)
[2026-07-20T10:15:52.228Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/onion.js → 200 (?ms, 30917B)
[2026-07-20T10:15:52.228Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/search_impl.js → 200 (?ms, 3569B)
[2026-07-20T10:15:52.250Z] GET https://maps.gstatic.com/mapfiles/openhand_8_8.cur → 200 (?ms, 326B)
[2026-07-20T10:15:52.255Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/log.js → 200 (?ms, 28512B)
[2026-07-20T10:15:52.259Z] POST https://maps.googleapis.com/$rpc/google.internal.maps.mapsjs.v1.MapsJsInternalService/GetViewportInfo → pending (?ms, ?B)
[2026-07-20T10:15:52.394Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i12!2i702!3i1635!4i256!2m3!1e0!2sm!3i786552872!2m3!1e2!2sdirections!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e0!5m1!1e3!23i47083502!27m65!496503080m64!3m62!1m2!1s2827+James+M+Wood+Blvd!12sSIlMFFBffrmBmqdyjjMP-EN6l4SCx8KA!1m2!1sJapanese+American+National+Museum!12sb49LFCE5hrk-CrKLhQdaQ6UKTZpHxsKA!4i0!6m44!1m1!8e3!2m2!1b0!2b0!6m34!32i1!49b1!63m0!66b1!85b1!114b1!149b1!197sCA!197sFR!197sJP!197sNO!206b1!209b1!212b1!216b1!221sUS!221sSE!221sJP!222b1!223b1!232b1!234b1!235b1!239b1!246b1!253b1!260b1!266b1!270b1!273b1!280b1!281b1!286b1!291m0!7b0!20m1!1e6!31b0!23i1784542551!25b0!43m1!1e18!47m5!6m2!1b1!2b1!8b1!10e10!14BChCYqnsWuxmThGM10F8ZvIOpEgd1c193ZXN0GAog2Or30gYoADAAOJjb-NIG&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=110968 → 200 (221ms, 27230B)
[2026-07-20T10:15:52.394Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i12!2i701!3i1635!4i256!2m3!1e0!2sm!3i786552872!2m3!1e2!2sdirections!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e0!5m1!1e3!23i47083502!27m65!496503080m64!3m62!1m2!1s2827+James+M+Wood+Blvd!12sSIlMFFBffrmBmqdyjjMP-EN6l4SCx8KA!1m2!1sJapanese+American+National+Museum!12sb49LFCE5hrk-CrKLhQdaQ6UKTZpHxsKA!4i0!6m44!1m1!8e3!2m2!1b0!2b0!6m34!32i1!49b1!63m0!66b1!85b1!114b1!149b1!197sCA!197sFR!197sJP!197sNO!206b1!209b1!212b1!216b1!221sUS!221sSE!221sJP!222b1!223b1!232b1!234b1!235b1!239b1!246b1!253b1!260b1!266b1!270b1!273b1!280b1!281b1!286b1!291m0!7b0!20m1!1e6!31b0!23i1784542551!25b0!43m1!1e18!47m5!6m2!1b1!2b1!8b1!10e10!14BChCYqnsWuxmThGM10F8ZvIOpEgd1c193ZXN0GAog2Or30gYoADAAOJjb-NIG&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=4090 → 200 (214ms, 13256B)
[2026-07-20T10:15:52.394Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i12!2i703!3i1635!4i256!2m3!1e0!2sm!3i786552872!2m3!1e2!2sdirections!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e0!5m1!1e3!23i47083502!27m65!496503080m64!3m62!1m2!1s2827+James+M+Wood+Blvd!12sSIlMFFBffrmBmqdyjjMP-EN6l4SCx8KA!1m2!1sJapanese+American+National+Museum!12sb49LFCE5hrk-CrKLhQdaQ6UKTZpHxsKA!4i0!6m44!1m1!8e3!2m2!1b0!2b0!6m34!32i1!49b1!63m0!66b1!85b1!114b1!149b1!197sCA!197sFR!197sJP!197sNO!206b1!209b1!212b1!216b1!221sUS!221sSE!221sJP!222b1!223b1!232b1!234b1!235b1!239b1!246b1!253b1!260b1!266b1!270b1!273b1!280b1!281b1!286b1!291m0!7b0!20m1!1e6!31b0!23i1784542551!25b0!43m1!1e18!47m5!6m2!1b1!2b1!8b1!10e10!14BChCYqnsWuxmThGM10F8ZvIOpEgd1c193ZXN0GAog2Or30gYoADAAOJjb-NIG&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=86775 → 200 (213ms, 16088B)
[2026-07-20T10:15:52.397Z] GET https://www.google.com/maps/vt?pb=!1m4!1m3!1i12!2i701!3i1635!1m4!1m3!1i12!2i702!3i1635!1m4!1m3!1i12!2i703!3i1635!2m3!1e0!2sm!3i786552872!2m3!1e2!2sdirections!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e3!12m2!5b1!6b1!27m65!496503080m64!3m62!1m2!1s2827+James+M+Wood+Blvd!12sSIlMFFBffrmBmqdyjjMP-EN6l4SCx8KA!1m2!1sJapanese+American+National+Museum!12sb49LFCE5hrk-CrKLhQdaQ6UKTZpHxsKA!4i0!6m44!1m1!8e3!2m2!1b0!2b0!6m34!32i1!49b1!63m0!66b1!85b1!114b1!149b1!197sCA!197sFR!197sJP!197sNO!206b1!209b1!212b1!216b1!221sUS!221sSE!221sJP!222b1!223b1!232b1!234b1!235b1!239b1!246b1!253b1!260b1!266b1!270b1!273b1!280b1!281b1!286b1!291m0!7b0!20m1!1e6!31b0!23i1784542551!25b0!43m1!1e18!47m5!6m2!1b1!2b1!8b1!10e10!14BChCYqnsWuxmThGM10F8ZvIOpEgd1c193ZXN0GAog2Or30gYoADAAOJjb-NIG&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=2987 → 200 (194ms, 9756B)
[2026-07-20T10:15:52.607Z] GET https://fonts.googleapis.com/css?family=Google+Sans+Text:400&text=%E2%86%90%E2%86%92%E2%86%91%E2%86%93&lang=en → 200 (49ms, 272B)
[2026-07-20T10:15:52.607Z] GET https://fonts.googleapis.com/css?family=Roboto:300,400,500,700|Google+Sans:400,500,700|Google+Sans+Text:400,500,700&lang=en → 200 (49ms, 83777B)
[2026-07-20T10:15:52.621Z] POST https://maps.googleapis.com/$rpc/google.internal.maps.mapsjs.v1.MapsJsInternalService/GetViewportInfo → 200 (58ms, 4590B)
[2026-07-20T10:15:52.622Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i13!2i1404!3i3270!4i256!2m1!1e1!3m12!2sen-US!3sUS!5e289!12m3!1e37!2m1!1ssmartmaps!12m4!1e26!2m2!1sstyles!2zcy5lOmx8cC52Om9mZg!4e0!5m1!1e3!23i47083502&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=79932 → 200 (44ms, 28583B)
[2026-07-20T10:15:52.678Z] GET https://fonts.gstatic.com/s/roboto/v51/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBHMdazQ.woff2 → 200 (38ms, 37520B)
[2026-07-20T10:15:52.678Z] GET https://fonts.gstatic.com/s/roboto/v51/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBHMdazQ.woff2 → 200 (38ms, 37520B)
[2026-07-20T10:15:52.873Z] GET https://fonts.googleapis.com/css?family=Google+Sans+Text:400&text=%E2%86%90%E2%86%92%E2%86%91%E2%86%93&lang=en → 200 (?ms, 272B)
[2026-07-20T10:15:52.874Z] GET https://fonts.googleapis.com/css?family=Roboto:300,400,500,700|Google+Sans:400,500,700|Google+Sans+Text:400,500,700&lang=en → 200 (?ms, 83777B)
[2026-07-20T10:15:52.874Z] GET https://maps.gstatic.com/mapfiles/embed/images/entity11.png → 200 (9ms, 4765B)
[2026-07-20T10:15:52.885Z] POST https://maps.googleapis.com/$rpc/google.internal.maps.mapsjs.v1.MapsJsInternalService/GetViewportInfo → 200 (46ms, 10684B)
[2026-07-20T10:15:52.891Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i10!2i175!3i408!4i256!2m1!1e1!3m12!2sen-US!3sUS!5e289!12m3!1e37!2m1!1ssmartmaps!12m4!1e26!2m2!1sstyles!2zcy5lOmx8cC52Om9mZg!4e0!5m1!1e3!23i47083502&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=124939 → 200 (45ms, 21147B)
[2026-07-20T10:18:12.913Z] GET file:///Users/ruru/Desktop/Giloo%20US%20Trip%202026/la-schedule-site/index.html → 200 (1ms, 22632B)
[2026-07-20T10:18:13.018Z] GET https://maps.google.com/maps?q=Japanese+American+National+Museum,+100+N+Central+Ave,+Los+Angeles,+CA+90012&output=embed → 301 (75ms, ?B)
[2026-07-20T10:18:13.019Z] GET https://maps.google.com/maps?q=Los+Angeles+International+Airport&output=embed → 301 (77ms, ?B)
[2026-07-20T10:18:13.019Z] GET https://maps.google.com/maps?saddr=Japanese+American+National+Museum,+100+N+Central+Ave,+Los+Angeles,+CA+90012&daddr=580+Mateo+St,+Los+Angeles,+CA+90013&output=embed → 301 (76ms, ?B)
[2026-07-20T10:18:13.022Z] GET https://maps.google.com/maps?q=3451+W+6th+St,+Los+Angeles,+CA+90020&output=embed → 301 (74ms, ?B)
[2026-07-20T10:18:13.066Z] GET https://maps.google.com/maps?saddr=Openaire,+3515+Wilshire+Blvd,+Los+Angeles,+CA+90010&daddr=3451+W+6th+St,+Los+Angeles,+CA+90020&output=embed → 301 (29ms, ?B)
[2026-07-20T10:18:13.066Z] GET https://maps.google.com/maps?saddr=2827+James+M+Wood+Blvd,+Los+Angeles,+CA+90006&daddr=Japanese+American+National+Museum,+100+N+Central+Ave,+Los+Angeles,+CA+90012&output=embed → 301 (18ms, ?B)
[2026-07-20T10:18:13.066Z] GET https://maps.google.com/maps?q=Openaire,+3515+Wilshire+Blvd,+Los+Angeles,+CA+90010&output=embed → 301 (35ms, ?B)
[2026-07-20T10:18:13.068Z] GET https://maps.google.com/maps?saddr=Los+Angeles+International+Airport&daddr=2827+James+M+Wood+Blvd,+Los+Angeles,+CA+90006&output=embed → 301 (29ms, ?B)
[2026-07-20T10:18:13.071Z] GET https://maps.google.com/maps?q=2827+James+M+Wood+Blvd,+Los+Angeles,+CA+90006&output=embed → 301 (12ms, ?B)
[2026-07-20T10:18:13.071Z] GET https://maps.google.com/maps?saddr=2827+James+M+Wood+Blvd,+Los+Angeles,+CA+90006&daddr=Openaire,+3515+Wilshire+Blvd,+Los+Angeles,+CA+90010&output=embed → 301 (26ms, ?B)
[2026-07-20T10:18:13.071Z] GET https://maps.google.com/maps?saddr=2827+James+M+Wood+Blvd,+Los+Angeles,+CA+90006&daddr=Japanese+American+National+Museum,+100+N+Central+Ave,+Los+Angeles,+CA+90012&output=embed → 301 (8ms, ?B)
[2026-07-20T10:18:13.074Z] GET https://maps.google.com/maps?saddr=3451+W+6th+St,+Los+Angeles,+CA+90020&daddr=2827+James+M+Wood+Blvd,+Los+Angeles,+CA+90006&output=embed → 301 (23ms, ?B)
[2026-07-20T10:18:13.079Z] GET https://www.google.com/maps/embed?origin=mfe&pb=!1m5!4m4!4m1!2s2827+James+M+Wood+Blvd,+Los+Angeles,+CA+90006!4m1!2sJapanese+American+National+Museum,+100+N+Central+Ave,+Los+Angeles,+CA+90012 → pending (?ms, ?B)
[2026-07-20T10:18:13.084Z] GET https://www.google.com/maps/embed?origin=mfe&pb=!1m2!2m1!1s2827+James+M+Wood+Blvd,+Los+Angeles,+CA+90006 → 200 (226ms, 2255B)
[2026-07-20T10:18:13.084Z] GET https://www.google.com/maps/embed?origin=mfe&pb=!1m5!4m4!4m1!2s2827+James+M+Wood+Blvd,+Los+Angeles,+CA+90006!4m1!2sJapanese+American+National+Museum,+100+N+Central+Ave,+Los+Angeles,+CA+90012 → pending (?ms, ?B)
[2026-07-20T10:18:13.094Z] GET https://www.google.com/maps/embed?origin=mfe&pb=!1m2!2m1!1sJapanese+American+National+Museum,+100+N+Central+Ave,+Los+Angeles,+CA+90012 → pending (?ms, ?B)
[2026-07-20T10:18:13.095Z] GET https://www.google.com/maps/embed?origin=mfe&pb=!1m5!4m4!4m1!2sJapanese+American+National+Museum,+100+N+Central+Ave,+Los+Angeles,+CA+90012!4m1!2s580+Mateo+St,+Los+Angeles,+CA+90013 → pending (?ms, ?B)
[2026-07-20T10:18:13.096Z] GET https://www.google.com/maps/embed?origin=mfe&pb=!1m5!4m4!4m1!2sOpenaire,+3515+Wilshire+Blvd,+Los+Angeles,+CA+90010!4m1!2s3451+W+6th+St,+Los+Angeles,+CA+90020 → pending (?ms, ?B)
[2026-07-20T10:18:13.096Z] GET https://www.google.com/maps/embed?origin=mfe&pb=!1m2!2m1!1s3451+W+6th+St,+Los+Angeles,+CA+90020 → 200 (337ms, 2235B)
[2026-07-20T10:18:13.097Z] GET https://www.google.com/maps/embed?origin=mfe&pb=!1m2!2m1!1sLos+Angeles+International+Airport → pending (?ms, ?B)
[2026-07-20T10:18:13.097Z] GET https://www.google.com/maps/embed?origin=mfe&pb=!1m5!4m4!4m1!2sLos+Angeles+International+Airport!4m1!2s2827+James+M+Wood+Blvd,+Los+Angeles,+CA+90006 → pending (?ms, ?B)
[2026-07-20T10:18:13.097Z] GET https://www.google.com/maps/embed?origin=mfe&pb=!1m5!4m4!4m1!2s2827+James+M+Wood+Blvd,+Los+Angeles,+CA+90006!4m1!2sOpenaire,+3515+Wilshire+Blvd,+Los+Angeles,+CA+90010 → pending (?ms, ?B)
[2026-07-20T10:18:13.097Z] GET https://www.google.com/maps/embed?origin=mfe&pb=!1m5!4m4!4m1!2s3451+W+6th+St,+Los+Angeles,+CA+90020!4m1!2s2827+James+M+Wood+Blvd,+Los+Angeles,+CA+90006 → pending (?ms, ?B)
[2026-07-20T10:18:13.102Z] GET https://www.google.com/maps/embed?origin=mfe&pb=!1m2!2m1!1sOpenaire,+3515+Wilshire+Blvd,+Los+Angeles,+CA+90010 → pending (?ms, ?B)
[2026-07-20T10:18:13.321Z] GET https://maps.gstatic.com/maps-api-v3/embed/js/65/6a/init_embed.js → 200 (?ms, 251063B)
[2026-07-20T10:18:13.321Z] GET https://maps.googleapis.com/maps/api/js?key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&paint_origin=&libraries=geometry,search&v=weekly&loading=async&language=en_US&experimentation=allowed&callback=onApiLoad → 200 (?ms, 13450B)
[2026-07-20T10:18:13.322Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/search.js → 200 (?ms, 2621B)
[2026-07-20T10:18:13.322Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/geometry.js → 200 (?ms, 6968B)
[2026-07-20T10:18:13.322Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/main.js → 200 (?ms, 298704B)
[2026-07-20T10:18:13.338Z] GET https://maps.googleapis.com/maps/api/mapsjs/gen_204?csp_test=true → 200 (38ms, 3B)
[2026-07-20T10:18:13.345Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/common.js → 200 (?ms, 127917B)
[2026-07-20T10:18:13.346Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/util.js → 200 (?ms, 317044B)
[2026-07-20T10:18:13.346Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/map.js → 200 (?ms, 81192B)
[2026-07-20T10:18:13.346Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/controls.js → 200 (?ms, 102268B)
[2026-07-20T10:18:13.347Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/places_impl.js → 200 (?ms, 11715B)
[2026-07-20T10:18:13.347Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/places.js → 200 (?ms, 445454B)
[2026-07-20T10:18:13.352Z] GET https://maps.googleapis.com/maps/api/js/StaticMapService.GetMapImage?1m2&1i1437693&2i3349324&2e1&3u15&4m2&1u507&2u170&5m6&1e0&5sen-US&6sus&10b1&12b1&14i47083502&8e1&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=39800 → 200 (91ms, 14767B)
[2026-07-20T10:18:13.356Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/onion.js → 200 (?ms, 30917B)
[2026-07-20T10:18:13.357Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/search_impl.js → 200 (?ms, 3569B)
[2026-07-20T10:18:13.427Z] GET https://maps.google.com/maps?q=580+Mateo+St,+Los+Angeles,+CA+90013&output=embed → 301 (31ms, ?B)
[2026-07-20T10:18:13.438Z] GET https://maps.gstatic.com/maps-api-v3/embed/js/65/6a/init_embed.js → 200 (?ms, 251063B)
[2026-07-20T10:18:13.438Z] GET https://maps.googleapis.com/maps/api/js?key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&paint_origin=&libraries=geometry,search&v=weekly&loading=async&language=en_US&experimentation=allowed&callback=onApiLoad → 200 (?ms, 13450B)
[2026-07-20T10:18:13.439Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/search.js → 200 (?ms, 2621B)
[2026-07-20T10:18:13.439Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/geometry.js → 200 (?ms, 6968B)
[2026-07-20T10:18:13.439Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/main.js → 200 (?ms, 298704B)
[2026-07-20T10:18:13.447Z] GET https://maps.googleapis.com/maps/api/mapsjs/gen_204?csp_test=true → pending (?ms, ?B)
[2026-07-20T10:18:13.454Z] GET https://maps.googleapis.com/maps-api-v3/api/js/65/6a/common.js → 200 (?ms, 127917B)
